,time,T18,T19,T20,T21
3009,52638,21.425,21.375,4.93955,21.9062
3010,52639,21.4122,21.375,4.93936,21.9375
3011,52640,21.4249,21.3995,4.94585,21.9374
3012,52641,21.4186,21.375,4.9351,21.9062
3013,52642,21.441999999999997,21.3125,4.954,21.9375
3014,52643,21.4271,21.3372,4.94581,21.9688
3015,52644,21.4203,21.2878,4.9284099999999995,21.9066
3016,52645,21.4055,21.25,4.92424,21.9062
3017,52646,21.4094,21.25,4.93656,21.9066
3018,52647,21.401,21.2251,4.92429,21.8756
3019,52648,21.403000000000002,21.2251,4.9241,21.8438
3020,52649,21.4137,21.2438,4.94329,21.8438
3021,52650,21.4265,21.2188,4.95589,21.875
3022,52651,21.4245,21.2188,4.9307300000000005,21.8443
3023,52652,21.4158,21.2248,4.9430000000000005,21.8438
3024,52653,21.4114,21.2872,4.93462,21.8125
3025,52654,21.4245,21.3498,4.93481,21.8133
3026,52655,21.4139,21.3692,4.93684,21.8429
3027,52656,21.4157,21.338,4.9408199999999995,21.8426
3028,52657,21.4033,21.2812,4.92647,21.8741
3029,52658,21.4054,21.25,4.928030000000001,21.875
3030,52659,21.3967,21.25,4.91111,21.8138
3031,52660,21.3858,21.25,4.91533,21.7812
3032,52661,21.3922,21.2445,4.91974,21.78
3033,52662,21.3749,21.2133,4.90026,21.7812
3034,52663,21.3911,21.1875,4.9163,21.7513
3035,52664,21.375,21.1927,4.91518,21.7798
3036,52665,21.3708,21.2188,4.91751,21.8438
3037,52666,21.3533,21.1875,4.90006,21.875
3038,52667,21.364,21.1537,4.91324,21.9046
3039,52668,21.3512,21.125,4.89633,21.9375
3040,52669,21.3726,21.0938,4.9239999999999995,21.9062
3041,52670,21.3448,21.1348,4.88998,21.875
3042,52671,21.3574,21.1875,4.9214400000000005,21.9334
3043,52672,21.3509,21.1562,4.902769999999999,21.9669
3044,52673,21.3678,21.1273,4.9322,21.9375
3045,52674,21.3509,21.1562,4.93001,21.875
3046,52675,21.338,21.1562,4.9005,21.9375
3047,52676,21.3334,21.0892,4.90466,21.9354
3048,52677,21.3271,21.058000000000003,4.91315,21.875
3049,52678,21.3119,21.0045,4.91087,21.9041
3050,52679,21.3116,20.9688,4.91514,21.9062
3051,52680,21.2944,20.9332,4.9067,21.9062
3052,52681,21.2815,20.875,4.90888,21.9375
3053,52682,21.2725,20.875,4.89173,21.9975
3054,52683,21.2725,20.8792,4.910769999999999,22.0
3055,52684,21.2442,20.9062,4.9021,22.0
3056,52685,21.2421,20.9375,4.90428,21.9402
3057,52686,21.2394,20.9375,4.89323,21.9404
3058,52687,21.2204,20.9648,4.902,21.9062
3059,52688,21.2242,20.9375,4.90419,21.8495
3060,52689,21.2159,21.0,4.90864,21.8719
3061,52690,21.2093,20.9962,4.88727,21.9346
3062,52691,21.209,20.9688,4.9149,21.8781
3063,52692,21.2089,20.9724,4.92105,21.8438
3064,52693,21.1982,21.0,4.89784,21.8438
3065,52694,21.1871,20.941,4.90637,21.8717
3066,52695,21.1765,20.9722,4.89343,21.8194
3067,52696,21.174,21.0312,4.89546,21.8438
3068,52697,21.1611,21.0,4.89561,21.8438
3069,52698,21.1631,20.9968,4.89551,21.875
3070,52699,21.1482,21.0312,4.89541,21.8125
3071,52700,21.1522,21.0282,4.89982,21.8125
3072,52701,21.1331,20.9718,4.88276,21.7812
3073,52702,21.135,21.0281,4.8933800000000005,21.8125
3074,52703,21.1363,21.0654,4.893669999999999,21.8399
3075,52704,21.1306,21.0995,4.88243,21.8438
3076,52705,21.1285,21.1875,4.8866,21.8164
3077,52706,21.1414,21.2134,4.89774,21.8438
3078,52707,21.1372,21.1277,4.88931,21.8438
3079,52708,21.1439,21.1589,4.904380000000001,21.7894
3080,52709,21.1329,21.2162,4.89352,21.7812
3081,52710,21.1351,21.185,4.90811,21.7812
3082,52711,21.1137,21.1562,4.893759999999999,21.8125
3083,52712,21.1222,21.1493,4.9021,21.8125
3084,52713,21.1067,21.0312,4.88693,21.7812
3085,52714,21.107,21.0,4.88291,21.7812
3086,52715,21.1,21.0646,4.8867400000000005,21.7812
3087,52716,21.1111,21.0938,4.89347,21.8125
3088,52717,21.0961,21.0938,4.86978,21.7859
3089,52718,21.1048,21.0957,4.887169999999999,21.7812
3090,52719,21.0917,21.1269,4.87845,21.7862
3091,52720,21.1045,21.1562,4.886880000000001,21.8125
3092,52721,21.1127,21.1232,4.901669999999999,21.8125
3093,52722,21.1154,21.0972,4.88504,21.7864
3094,52723,21.1282,21.125,4.90409,21.75
3095,52724,21.1177,21.1875,4.88911,21.75
3096,52725,21.1217,21.1875,4.89944,21.7866
3097,52726,21.1198,21.25,4.88935,21.7812
3098,52727,21.1305,21.25,4.90855,21.8125
3099,52728,21.1136,21.2486,4.88509,21.7812
3100,52729,21.1324,21.2188,4.90399,21.6981
3101,52730,21.1197,21.2188,4.89343,21.7133
3102,52731,21.1517,21.22,4.9039,21.6875
3103,52732,21.1352,21.2812,4.8977900000000005,21.693
3104,52733,21.15,21.3114,4.91063,21.6875
3105,52734,21.1352,21.25,4.8871199999999995,21.6934
3106,52735,21.1608,21.2489,4.904380000000001,21.7443
3107,52736,21.1503,21.2188,4.9105300000000005,21.6992
3108,52737,21.1526,21.217,4.91092,21.6562
3109,52738,21.144000000000002,21.1562,4.90661,21.6562
3110,52739,21.1439,21.0938,4.90244,21.6815
3111,52740,21.1354,21.125,4.8981699999999995,21.5687
3112,52741,21.1291,21.1562,4.902480000000001,21.5877
3113,52742,21.1286,21.1552,4.90665,21.65
3114,52743,21.1353,21.061999999999998,4.90869,21.6939
3115,52744,21.1243,20.9994,4.91504,21.6625
3116,52745,21.1198,20.9369,4.9022,21.6314
3117,52746,21.1197,20.8438,4.928030000000001,21.6003
3118,52747,21.1112,20.875,4.91523,21.5625
3119,52748,21.1151,20.9064,4.90869,21.5066
3120,52749,21.107,20.9377,4.90514,21.5245
3121,52750,21.1065,20.9375,4.9215800000000005,21.5625
3122,52751,21.0979,20.9375,4.91708,21.5693
3123,52752,21.0914,20.875,4.913,21.5069
3124,52753,21.0839,20.9062,4.90651,21.5
3125,52754,21.0869,20.9062,4.90855,21.5
3126,52755,21.0847,20.9062,4.92139,21.5071
3127,52756,21.0846,20.8752,4.91485,21.5312
3128,52757,21.0783,20.9058,4.90665,21.6107
3129,52758,21.0737,20.9062,4.90632,21.6562
3130,52759,21.0685,20.9062,4.91959,21.6081
3131,52760,21.0676,20.9062,4.9067,21.5938
3132,52761,21.0613,20.9062,4.8958,21.625
3133,52762,21.0743,20.9682,4.91125,21.6562
3134,52763,21.0805,20.9992,4.91945,21.7112
3135,52764,21.0743,21.0312,4.90713,21.7577
3136,52765,21.087,20.9695,4.93272,21.75
3137,52766,21.0765,20.9375,4.90907,21.6405
3138,52767,21.0675,20.9375,4.910769999999999,21.6562
3139,52768,21.0847,20.9683,4.91741,21.6172
3140,52769,21.0803,20.9676,4.92395,21.5783
3141,52770,21.0721,20.9676,4.9069400000000005,21.5625
3142,52771,21.0719,21.0301,4.91087,21.5625
3143,52772,21.0784,21.0611,4.91717,21.64
3144,52773,21.0888,21.0319,4.90816,21.6562
3145,52774,21.0998,21.0625,4.92352,21.6331
3146,52775,21.0976,21.0938,4.9257,21.5938
3147,52776,21.1131,21.1562,4.9303,21.5938
3148,52777,21.1089,21.1875,4.91717,21.6085
3149,52778,21.1067,21.1562,4.91121,21.5938
3150,52779,21.1111,21.1562,4.92125,21.5938
3151,52780,21.1197,21.1858,4.90229,21.5853
3152,52781,21.128,21.1875,4.91485,21.5625
3153,52782,21.1284,21.1875,4.91514,21.5625
3154,52783,21.1348,21.1581,4.9214400000000005,21.5312
3155,52784,21.1433,21.1562,4.91688,21.4776
3156,52785,21.139,21.1875,4.91029,21.4464
3157,52786,21.1523,21.2479,4.91291,21.4375
3158,52787,21.1546,21.3103,4.9195,21.4688
3159,52788,21.1613,21.3415,4.91499,21.4909
3160,52789,21.1743,21.375,4.91964,21.4778
3161,52790,21.168000000000003,21.375,4.91111,21.5312
3162,52791,21.1787,21.375,4.90656,21.5093
3163,52792,21.1875,21.4015,4.89609,21.5221
3164,52793,21.194000000000003,21.4062,4.91106,21.5312
3165,52794,21.2046,21.4635,4.91068,21.5625
3166,52795,21.2135,21.5261,4.91959,21.5406
3167,52796,21.2049,21.5597,4.89774,21.5312
3168,52797,21.2243,21.5327,4.90006,21.5409
3169,52798,21.2288,21.5,4.90399,21.5312
3170,52799,21.2419,21.4688,4.90045,21.541
3171,52800,21.2609,21.4688,4.91466,21.5312
3172,52801,21.272,21.4688,4.93205,21.5723
3173,52802,21.2698,21.4407,4.9148,21.5938
3174,52803,21.2768,21.4062,4.91092,21.5725
3175,52804,21.2807,21.4937,4.91257,21.5412
3176,52805,21.2962,21.5591,4.90016,21.5312
3177,52806,21.3111,21.6217,4.9193,21.5312
3178,52807,21.3093,21.5658,4.92163,21.5414
3179,52808,21.3262,21.5902,4.92745,21.5522
3180,52809,21.3097,21.5347,4.9003,21.625
3181,52810,21.3307,21.5035,4.91712,21.6459
3182,52811,21.3416,21.5275,4.9194,21.5835
3183,52812,21.3546,21.5901,4.92589,21.5312
3184,52813,21.3443,21.5625,4.90661,21.552
3185,52814,21.3683,21.5625,4.93893,21.5419
3186,52815,21.3639,21.5938,4.91959,21.5625
3187,52816,21.3811,21.5625,4.92846,21.5938
3188,52817,21.366,21.5354,4.92391,21.625
3189,52818,21.3816,21.5625,4.926419999999999,21.5938
3190,52819,21.3835,21.5353,4.91756,21.625
3191,52820,21.3879,21.5625,4.90704,21.6048
3192,52821,21.388,21.5583,4.91533,21.6049
3193,52822,21.4138,21.5355,4.9217699999999995,21.5938
3194,52823,21.4182,21.5268,4.93253,21.5938
3195,52824,21.4292,21.5312,4.93912,21.5625
3196,52825,21.4396,21.5893,4.94751,21.5938
3197,52826,21.4421,21.5359,4.9326300000000005,21.6136
3198,52827,21.4482,21.5046,4.94097,21.574
3199,52828,21.4445,21.5312,4.93049,21.5824
3200,52829,21.455,21.5,4.94727,21.6331
3201,52830,21.4512,21.4735,4.91775,21.6562
3202,52831,21.4701,21.5264,4.940919999999999,21.6053
3203,52832,21.4683,21.5887,4.94135,21.5236
3204,52833,21.4746,21.625,4.9282699999999995,21.4688
3205,52834,21.4792,21.6562,4.93457,21.5
3206,52835,21.5006,21.6823,4.95604,21.5074
3207,52836,21.5094,21.6875,4.9497800000000005,21.5817
3208,52837,21.5055,21.6615,4.94571,21.6636
3209,52838,21.5098,21.625,4.93505,21.6875
3210,52839,21.506,21.625,4.93538,21.6753
3211,52840,21.5058,21.6509,4.93936,21.6562
3212,52841,21.5294,21.625,4.94557,21.6562
3213,52842,21.5227,21.682,4.91542,21.7063
3214,52843,21.5361,21.6618,4.9374199999999995,21.7689
3215,52844,21.5401,21.6365,4.9425099999999995,21.7812
3216,52845,21.5384,21.5938,4.93064,21.75
3217,52846,21.5617,21.5427,4.9518699999999995,21.75
3218,52847,21.5642,21.5878,4.94552,21.8183
3219,52848,21.5662,21.5372,4.94135,21.7812
3220,52849,21.5643,21.5371,4.9351400000000005,21.7939
3221,52850,21.5673,21.5,4.93995,21.7867
3222,52851,21.5646,21.5877,4.93737,21.8125
3223,52852,21.5854,21.6502,4.9495,21.8438
3224,52853,21.5898,21.6812,4.94319,21.8438
3225,52854,21.5924,21.6875,4.9416400000000005,21.8529
3226,52855,21.5926,21.7188,4.93919,21.875
3227,52856,21.5987,21.7123,4.94751,21.875
3228,52857,21.5839,21.7436,4.9368,21.7903
3229,52858,21.599,21.75,4.94561,21.8125
3230,52859,21.6098,21.6942,4.93917,21.8481
3231,52860,21.6036,21.6809,4.94969,21.8572
3232,52861,21.6039,21.7367,4.94159,21.8394
3233,52862,21.6232,21.75,4.94391,21.8125
3234,52863,21.6082,21.6875,4.93732,21.8125
3235,52864,21.6275,21.6875,4.94581,21.8438
3236,52865,21.6254,21.743000000000002,4.93315,21.8438
3237,52866,21.6427,21.75,4.95036,21.8611
3238,52867,21.6407,21.7812,4.93941,21.875
3239,52868,21.6449,21.7812,4.935,21.875
3240,52869,21.6449,21.75,4.93708,21.8297
3241,52870,21.6582,21.75,4.95017,21.8092
3242,52871,21.6751,21.7739,4.96239,21.767
3243,52872,21.6733,21.8364,4.93107,21.75
3244,52873,21.6926,21.8438,4.9633,21.8125
3245,52874,21.6884,21.8438,4.95216,21.7956
3246,52875,21.7032,21.7888,4.9688300000000005,21.7812
3247,52876,21.6971,21.7812,4.94571,21.7981
3248,52877,21.7142,21.836,4.9541900000000005,21.8292
3249,52878,21.6994,21.875,4.94799,21.875
3250,52879,21.7316,21.914,4.9522,21.9062
3251,52880,21.7127,21.8829,4.94561,21.9062
3252,52881,21.7232,21.8438,4.93917,21.8898
3253,52882,21.7233,21.8125,4.93922,21.8355
3254,52883,21.7339,21.8125,4.94974,21.7962
3255,52884,21.7278,21.8125,4.94581,21.8125
3256,52885,21.7515,21.8356,4.9477,21.8601
3257,52886,21.754,21.8438,4.96093,21.875
3258,52887,21.7646,21.8438,4.94827,21.8438
3259,52888,21.7543,21.875,4.941730000000001,21.7812
3260,52889,21.7628,21.875,4.94808,21.7812
3261,52890,21.7565,21.8066,4.93315,21.8438
3262,52891,21.7777,21.75,4.95211,21.875
3263,52892,21.763,21.75,4.9332,21.8277
3264,52893,21.7777,21.8125,4.9394599999999995,21.7655
3265,52894,21.778000000000002,21.8438,4.9287,21.7658
3266,52895,21.793000000000003,21.8438,4.956519999999999,21.7812
3267,52896,21.7805,21.8125,4.92875,21.75
3268,52897,21.8085,21.8036,4.95477,21.6719
3269,52898,21.7997,21.8125,4.93965,21.703000000000003
3270,52899,21.8108,21.866,4.95448,21.7654
3271,52900,21.8084,21.8659,4.950019999999999,21.7812
3272,52901,21.8213,21.875,4.9522,21.75
3273,52902,21.815,21.8438,4.937130000000001,21.7812
3274,52903,21.8043,21.7905,4.93728,21.766
3275,52904,21.8062,21.8031,4.94537,21.7199
3276,52905,21.8276,21.7906,4.95637,21.625
3277,52906,21.8063,21.8125,4.93495,21.6413
3278,52907,21.8299,21.7595,4.9585300000000005,21.6086
3279,52908,21.8254,21.75,4.93912,21.625
3280,52909,21.8362,21.7284,4.94959,21.6712
3281,52910,21.8386,21.7188,4.956230000000001,21.7041
3282,52911,21.8427,21.7188,4.95841,21.6875
3283,52912,21.8301,21.8242,4.943630000000001,21.7105
3284,52913,21.8385,21.8125,4.95642,21.7188
3285,52914,21.8495,21.8125,4.95841,21.701999999999998
3286,52915,21.8428,21.7812,4.9603,21.7645
3287,52916,21.8389,21.75,4.94566,21.7812
3288,52917,21.8514,21.7712,4.9476,21.7812
3289,52918,21.8325,21.75,4.93926,21.7357
3290,52919,21.8474,21.6978,4.95017,21.756999999999998
3291,52920,21.8411,21.6875,4.93941,21.7812
3292,52921,21.8454,21.7084,4.950019999999999,21.8438
3293,52922,21.8348,21.698,4.937180000000001,21.8438
3294,52923,21.8387,21.6875,4.93438,21.8298
3295,52924,21.8475,21.6355,4.9413,21.7985
3296,52925,21.8452,21.6456,4.92851,21.7812
3297,52926,21.8476,21.6456,4.94974,21.7812
3298,52929,21.8472,21.7608,4.93689,21.8125
3299,52930,21.8324,21.7391,4.92279,21.8166
3300,52931,21.8514,21.7298,4.93883,21.7545
3301,52932,21.8434,21.7702,4.930540000000001,21.6875
3302,52933,21.8388,21.7298,4.93912,21.7767
3303,52934,21.8496,21.7075,4.94135,21.8125
3304,52935,21.8626,21.7075,4.93689,21.7992
3305,52936,21.8564,21.77,4.93476,21.75
3306,52937,21.8756,21.7812,4.94571,21.7188
3307,52938,21.8609,21.75,4.93078,21.7058
3308,52939,21.8695,21.7812,4.93296,21.7318
3309,52940,21.8609,21.8009,4.93253,21.7316
3310,52941,21.8631,21.801,4.92851,21.75
3311,52942,21.8758,21.8125,4.9284099999999995,21.75
3312,52943,21.8633,21.793000000000003,4.91164,21.75
3313,52944,21.8697,21.7422,4.91775,21.75
3314,52945,21.8588,21.7382,4.909269999999999,21.7627
3315,52946,21.8715,21.75,4.91504,21.7812
3316,52947,21.878,21.7812,4.9090300000000004,21.7812
3317,52948,21.8886,21.7692,4.94717,21.7812
3318,52949,21.8888,21.7621,4.94988,21.8125
3319,52950,21.8824,21.7812,4.9303,21.8125
3320,52951,21.8869,21.7691,4.92201,21.8438
3321,52952,21.8973,21.7936,4.92381,21.8871
3322,52953,21.8997,21.8248,4.91959,21.8629
3323,52954,21.906,21.7812,4.9430000000000005,21.8559
3324,52955,21.8805,21.7937,4.910769999999999,21.8534
3325,52956,21.9017,21.8313,4.92594,21.875
3326,52957,21.8912,21.8438,4.91291,21.8438
3327,52958,21.9103,21.875,4.92783,21.8438
3328,52959,21.8979,21.9062,4.92381,21.875
3329,52960,21.9108,21.9062,4.9238599999999995,21.875
3330,52961,21.8959,21.8878,4.91339,21.8635
3331,52962,21.9088,21.8438,4.92395,21.875
3332,52963,21.9214,21.8438,4.92371,21.875
3333,52964,21.9112,21.862,4.91557,21.8438
3334,52965,21.9107,21.875,4.91305,21.8438
3335,52966,21.9154,21.9193,4.921819999999999,21.8864
3336,52967,21.915,21.8882,4.90627,21.9062
3337,52968,21.9177,21.8438,4.90471,21.895
3338,52969,21.9152,21.875,4.90224,21.855
3339,52970,21.9347,21.8616,4.92589,21.875
3340,52971,21.93,21.875,4.92561,21.875
3341,52974,21.9283,21.7812,4.89784,21.7812
3342,52975,21.9407,21.7188,4.92328,21.8017
3343,52976,21.924,21.7362,4.89803,21.7812
3344,52977,21.9411,21.83,4.93011,21.7706
3345,52978,21.9198,21.8438,4.897880000000001,21.8125
3346,52979,21.9301,21.8298,4.9061699999999995,21.8125
3347,52980,21.926,21.8125,4.9022,21.7812
3348,52981,21.9369,21.7952,4.90215,21.7812
3349,52982,21.9348,21.8155,4.90224,21.7812
3350,52983,21.9478,21.8438,4.90486,21.7812
3351,52984,21.9285,21.8579,4.88518,21.7603
3352,52985,21.9435,21.8607,4.9023900000000005,21.7812
3353,52986,21.9415,21.9062,4.897880000000001,21.7913
3354,52987,21.9434,21.875,4.90404,21.8438
3355,52988,21.9415,21.7958,4.8912,21.8651
3356,52989,21.9458,21.7645,4.90002,21.8232
3357,52990,21.9413,21.7979,4.89503,21.8438
3358,52991,21.9563,21.8438,4.91252,21.8341
3359,52992,21.9561,21.8897,4.89299,21.8028
3360,52993,21.9524,21.875,4.90423,21.7597
3361,52994,21.9669,21.8438,4.9080699999999995,21.7954
3362,52995,21.9543,21.875,4.88911,21.8655
3363,52996,21.954,21.875,4.89096,21.875
3364,52997,21.9522,21.8588,4.8849,21.8251
3365,53000,21.9649,21.7812,4.89736,21.8347
3366,53001,21.9502,21.8446,4.8738,21.8125
3367,53002,21.9651,21.8909,4.888780000000001,21.8216
3368,53003,21.9548,21.8908,4.86774,21.8438
3369,53004,21.9762,21.8909,4.89081,21.8125
3370,53005,21.9707,21.8827,4.89013,21.7902
3371,53006,21.976,21.8906,4.88049,21.83
3372,53007,21.9633,21.9375,4.86788,21.875
3373,53008,21.9721,21.9218,4.869730000000001,21.8438
3374,53009,21.9654,21.8908,4.86745,21.8438
3375,53010,21.974,21.9218,4.86324,21.8125
3376,53011,21.9677,21.9216,4.85447,21.8211
3377,53012,21.9698,21.9062,4.87167,21.875
3378,53013,21.9718,21.875,4.86081,21.9062
3379,53014,21.9804,21.8438,4.87172,21.8438
3380,53015,21.9803,21.7974,4.87972,21.8438
3381,53016,21.9893,21.8362,4.88015,21.8438
3382,53017,21.9974,21.8125,4.8800099999999995,21.875
3383,53018,21.9825,21.8139,4.86726,21.875
3384,53019,21.9974,21.8274,4.877730000000001,21.9062
3385,53020,21.9912,21.8735,4.86702,21.9456
3386,53021,21.991,21.9062,4.85621,22.0
3387,53022,21.9806,21.9062,4.853940000000001,21.9767
3388,53023,21.9954,21.875,4.873130000000001,21.9688
3389,53024,21.9849,21.9375,4.849819999999999,21.9688
3390,53025,21.9869,21.9208,4.85176,21.9452
3391,53026,21.9936,21.971,4.86067,21.9298
3392,53027,22.0,21.9375,4.8543199999999995,21.9137
3393,53028,21.9917,21.8606,4.84361,21.945
3394,53029,22.0087,21.9062,4.8629,21.9612
3395,53030,21.996,21.8608,4.8541300000000005,21.9302
3396,53031,22.0024,21.875,4.8499099999999995,21.8824
3397,53032,21.9937,21.875,4.84546,21.8823
3398,53033,22.0004,21.9203,4.8495800000000004,21.9446
3399,53034,22.0004,21.9149,4.836930000000001,21.9447
3400,53035,22.0025,21.8784,4.83901,21.9304
3401,53036,21.9938,21.8125,4.82598,21.9132
3402,53037,22.0066,21.8438,4.83906,21.9375
3403,53038,22.0149,21.8438,4.851369999999999,21.9305
3404,53039,22.0166,21.8438,4.84662,21.8995
3405,53040,22.0174,21.9062,4.8495800000000004,21.8125
3406,53041,22.0155,21.875,4.8519,21.799
3407,53042,22.0234,21.875,4.85152,21.7188
3408,53043,22.0195,21.901999999999997,4.83242,21.75
3409,53044,22.0215,21.9108,4.83,21.7812
3410,53045,22.0111,21.8617,4.82811,21.7876
3411,53046,22.0065,21.7812,4.81502,21.8125
3412,53047,22.0023,21.759,4.81939,21.831
3413,53048,22.0046,21.7761,4.81924,21.7812
3414,53049,22.0065,21.8256,4.82137,21.8125
3415,53050,22.0173,21.8438,4.83659,21.875
3416,53051,22.009,21.8438,4.82598,21.869
3417,53052,22.0066,21.8438,4.82152,21.8125
3418,53053,22.0134,21.8438,4.83363,21.8065
3419,53054,21.9981,21.8438,4.81081,21.7558
3420,53055,21.9917,21.831,4.82763,21.7441
3421,53056,22.0111,21.8438,4.813280000000001,21.7246
3422,53057,21.9894,21.8438,4.80635,21.75
3423,53058,21.9961,21.8312,4.82166,21.7812
3424,53059,21.9937,21.8249,4.80635,21.7756
3425,53060,22.0087,21.8372,4.82351,21.75
3426,53061,21.9979,21.8626,4.81062,21.7812
3427,53062,22.0024,21.8003,4.81735,21.875
3428,53063,22.0065,21.8125,4.81464,21.8698
3429,53064,22.0046,21.875,4.80659,21.8071
3430,53065,21.9916,21.863000000000003,4.80649,21.7188
3431,53066,22.0023,21.8438,4.8105199999999995,21.745
3432,53067,22.002,21.8438,4.81251,21.75
3433,53068,21.9916,21.8125,4.81725,21.7551
3434,53069,21.9915,21.8125,4.80194,21.8174
3435,53070,21.9934,21.8243,4.8059199999999995,21.8175
3436,53071,22.0021,21.8125,4.81701,21.8174
3437,53072,21.9787,21.8438,4.79739,21.8438
3438,53073,21.9915,21.8125,4.8128,21.8125
3439,53074,21.996,21.8438,4.80625,21.8173
3440,53075,22.0065,21.8438,4.81445,21.8438
3441,53076,21.9913,21.8125,4.786969999999999,21.8391
3442,53077,21.9948,21.8011,4.80427,21.8125
3443,53078,21.9806,21.7613,4.8036900000000005,21.7812
3444,53079,21.9915,21.7812,4.81047,21.7812
3445,53080,21.983,21.8237,4.786919999999999,21.8168
3446,53081,21.9892,21.8438,4.79753,21.8709
3447,53082,21.9785,21.8125,4.78876,21.8614
3448,53083,21.9892,21.7812,4.8015099999999995,21.8708
3449,53084,21.9871,21.7609,4.78891,21.8438
3450,53085,21.9937,21.8125,4.8018,21.8125
3451,53086,22.0128,21.8233,4.81658,21.8125
3452,53087,22.01,21.8438,4.8118300000000005,21.8163
3453,53088,22.0173,21.833000000000002,4.83592,21.8438
3454,53089,22.0085,21.8438,4.8102800000000006,21.8476
3455,53090,21.9912,21.8438,4.80403,21.875
3456,53091,22.0065,21.8019,4.8082,21.875
3457,53092,22.0084,21.8021,4.81038,21.8714
3458,53093,21.9919,21.8125,4.804119999999999,21.8438
3459,53094,22.0022,21.7812,4.81687,21.8438
3460,53095,21.9914,21.875,4.8125599999999995,21.8438
3461,53096,22.0151,21.8852,4.83199,21.8438
3462,53097,22.0003,21.8648,4.82142,21.8438
3463,53098,22.0217,21.8538,4.8472,21.8405
3464,53099,22.0067,21.875,4.82796,21.8095
3465,53100,22.011,21.875,4.825880000000001,21.7781
3466,53101,21.9963,21.8536,4.82816,21.7812
3467,53102,21.9982,21.8438,4.8219,21.7812
3468,53103,21.9937,21.8125,4.8301,21.7812
3469,53104,22.0045,21.8222,4.84119,21.7841
3470,53105,21.994,21.8534,4.8261199999999995,21.8125
3471,53106,21.9918,21.8654,4.83915,21.7812
3472,53107,22.0044,21.8438,4.84967,21.7812
3473,53108,22.0129,21.7812,4.8455,21.7862
3474,53109,22.0085,21.75,4.86901,21.8438
3475,53110,22.0088,21.7593,4.87167,21.8438
3476,53111,22.0086,21.7812,4.854080000000001,21.8438
3477,53112,21.9982,21.7812,4.83707,21.8462
3478,53113,22.004,21.7721,4.8537,21.8461
3479,53114,22.0021,21.7812,4.8474900000000005,21.875
3480,53115,21.9977,21.7812,4.85626,21.8438
3481,53116,21.9806,21.75,4.84783,21.8125
3482,53117,21.9911,21.7323,4.89295,21.8144
